##2015년 8월 31일 http://www.krx.co.kr/에서 다운로드받음. ,,,,,,,,,,,,http://financialfreedom.kr/834,
market,code,company,categoryCode,category,stocks,capitalStock,parValue,currency,tel,address,code.yahoo,code.google,
코스닥,023440,제일제강,032401,1차 철강 제조업,"22,014,055","11,007,027,500",500,원(KRW),031-499-0776,"경기도 안산시 단원구 시화로 60, 301 (성곡동, 시화공단4다)",023440.KQ,KOSDAQ:023440,
코스닥,038010,제일테크노스,032501,"구조용 금속제품, 탱크 및 증기발생기 제조업","9,000,000","4,500,000,000",500,원(KRW),054 -278 -2841,경상북도 포항시 남구 장흥로39번길 7,038010.KQ,KOSDAQ:038010,
코스닥,080220,제주반도체,032601,반도체 제조업,"23,428,725","11,864,362,500",500,원(KRW),(064)740-1700,제주특별자치도 제주시 청사로 1길 18-4,080220.KQ,KOSDAQ:080220,
코스닥,083660,젠트로,032202,플라스틱제품 제조업,"9,314,033","4,657,016,500",500,원(KRW),02-483-0077,"서울특별시 강남구 삼성로 412 (대치동,포우빌딩)",083660.KQ,KOSDAQ:083660,
코스닥,082270,젬백스,032902,특수 목적용 기계 제조업,"28,746,962","14,373,481,000",500,원(KRW),042-931-6287,대전광역시 유성구 테크노11로 58,082270.KQ,KOSDAQ:082270,
코스닥,041590,젬백스테크놀러지,032602,전자부품 제조업,"25,661,134","12,830,567,000",500,원(KRW),02-6005-0555,대전광역시 유성구 테크노1로 30(관평동),041590.KQ,KOSDAQ:041590,
코스닥,044060,조광ILI,032901,일반 목적용 기계 제조업,"8,289,879","4,144,939,500",500,원(KRW),051 -602 -0200,부산광역시 강서구 녹산산단381로12번길 5 (송정동),044060.KQ,KOSDAQ:044060,
코스닥,034940,조아제약,032102,의약품 제조업,"28,310,231","14,155,115,500",500,원(KRW),02-6670-9200,"서울특별시 영등포구 당산로2길 12 에이스테크노타워 101호(문래동3가, 에이스테크노타워1층)",034940.KQ,KOSDAQ:034940,
코스닥,101730,조이맥스,105802,소프트웨어 개발 및 공급업,"8,505,234","4,252,617,000",500,원(KRW),02-420-8854,"경기도 성남시 분당구 대왕판교로644번길 49(삼평동) DTC타워 9층, 10층",101730.KQ,KOSDAQ:101730,
코스닥,067000,조이시티,105802,소프트웨어 개발 및 공급업,"11,762,443","5,881,221,500",500,원(KRW),031-789-6500,경기도 성남시 분당구 분당로 55,067000.KQ,KOSDAQ:067000,
코스닥,033340,좋은사람들,031401,봉제의복 제조업,"26,412,536","13,206,268,000",500,원(KRW),02-320-6600,서울특별시 마포구 양화로 162 동교동대아빌딩 (주)좋은사람들,033340.KQ,KOSDAQ:033340,
코스닥,036930,주성엔지니어링,032902,특수 목적용 기계 제조업,"48,249,212","24,124,606,000",500,원(KRW),031 -760 -7000,경기도 광주시 오포읍 오포로 240 주성엔지니어링,036930.KQ,KOSDAQ:036930,
코스닥,072020,중앙백신,032101,기초 의약물질 및 생물학적 제제 제조업,"7,320,000","3,660,000,000",500,원(KRW),(042)863-9322,대전광역시 유성구 유성대로 1476-37 (주)중앙백신연구소,072020.KQ,KOSDAQ:072020,
코스닥,000440,중앙에너비스,074607,기타 전문 도매업,"1,245,426","3,113,565,000","2,500",원(KRW),070-8707-4500,서울특별시 용산구 한남대로 82,000440.KQ,KOSDAQ:000440,
코스닥,054180,중앙오션,033101,선박 및 보트 건조업,"21,860,000","10,930,000,000",500,원(KRW),02-3218-9500,서울시 영등포구 여의도동 25-5 동화빌딩 12층,054180.KQ,KOSDAQ:054180,
코스닥,155960,지디,032602,전자부품 제조업,"18,149,154","9,074,577,000",500,원(KRW),070-7435-3721,충청북도 청주시 흥덕구 대신로146번길 174,155960.KQ,KOSDAQ:155960,
코스닥,114570,지스마트글로벌,032601,반도체 제조업,"15,930,342","7,965,171,000",500,원(KRW),031-708-4412,경기도 성남시 분당구 판교역로241번길 20미래에셋벤처타워 1층,114570.KQ,KOSDAQ:114570,
코스닥,051160,지어소프트,105802,소프트웨어 개발 및 공급업,"12,156,245","6,078,122,500",500,원(KRW),02-2155-5100,"서울특별시 서초구 강남대로 327 서초동 대륭서초타워 12,13층",051160.KQ,KOSDAQ:051160,
코스닥,053050,지에스이,043502,가스 제조 및 배관공급업,"27,487,602","14,054,360,000",500,원(KRW),055-855-0102,경상남도 사천시 사천읍 구암두문로 412-30,053050.KQ,KOSDAQ:053050,
코스닥,119850,지엔씨에너지,032801,"전동기, 발전기 및 전기 변환 공급 제어 장치 제조업","8,560,678","4,280,339,000",500,원(KRW),02-2164-9200,"서울특별시 영등포구 양산로 43 우림이비지센터 911, 912호",119850.KQ,KOSDAQ:119850,
코스닥,065060,지엔코,031401,봉제의복 제조업,"52,739,637","26,369,818,500",500,원(KRW),(02)2185-8510,서울특별시 송파구 동남로4길 41 지엔코빌딩,065060.KQ,KOSDAQ:065060,
코스닥,018290,지엠피,032603,컴퓨터 및 주변장치 제조업,"61,397,542","30,698,771,000",500,원(KRW),031 -943 -4600,경기도 파주시 산업단지길 139 (주)G.M.P,018290.KQ,KOSDAQ:018290,
코스닥,115450,지트리비앤티,032602,전자부품 제조업,"20,286,670","10,143,335,000",500,원(KRW),031-786-7800,경기도 성남시 분당구 정자일로 248 2201,115450.KQ,KOSDAQ:115450,
코스닥,018120,진로발효,031101,알콜음료 제조업,"7,524,000","3,984,450,000",500,원(KRW),031 -491 -2675,경기도 안산시 단원구 별망로 594,018120.KQ,KOSDAQ:018120,
코스닥,109820,진매트릭스,137001,자연과학 및 공학 연구개발업,"8,471,571","4,235,785,500",500,원(KRW),031-628-2000,"경기도 성남시 분당구 대왕판교로 700 삼평동 코리아바이오파크 8층,7층",109820.KQ,KOSDAQ:109820,
코스닥,086060,진바이오텍,031008,동물용 사료 및 조제식품 제조업,"7,903,833","3,951,916,500",500,원(KRW),041-853-9961,충청남도 공주시 계룡면 신원사로 166,086060.KQ,KOSDAQ:086060,
코스닥,036890,진성티이씨,032902,특수 목적용 기계 제조업,"20,000,000","10,000,000,000",500,원(KRW),031 -658 -0100,경기도 평택시 세교산단로 3 (세교동),036890.KQ,KOSDAQ:036890,
코스닥,007370,진양제약,032102,의약품 제조업,"12,000,000","6,000,000,000",500,원(KRW),02-3470-0300,서울특별시 서초구 효령로 231,007370.KQ,KOSDAQ:007370,
코스닥,196450,차디오스텍,032703,"안경, 사진장비 및 기타 광학기기 제조업","18,872,534","9,436,267,000",500,원(KRW),031-705-6234,경기도 용인시 처인구 남사면 당하로 113-12,196450.KQ,KOSDAQ:196450,
코스닥,085660,차바이오텍,032101,기초 의약물질 및 생물학적 제제 제조업,"50,349,681","25,174,840,500",500,원(KRW),031-881-7400,서울특별시 강남구 도산대로 442 청담동 피엔폴루스 3층,085660.KQ,KOSDAQ:085660,
코스닥,900040,차이나그레이트,137105,"회사본부, 지주회사 및 경영컨설팅 서비스업","114,425,850","11,442,585",0.1,미국달러(USD),86-595-8673-2222,"Floor 4, Willow House, Cricket Square, PO Box 2804, Grand Cayman KY1-1112, Cayman Islands-",900040.KQ,KOSDAQ:900040,
코스닥,900090,차이나하오란,137105,"회사본부, 지주회사 및 경영컨설팅 서비스업","54,000,000","395,620,531",0,중국위안(CNY),86-510-8611-8800,"Unit 3201, 32nd Floor Jardine House 1 Connaught Place Central Hong Kong",900090.KQ,KOSDAQ:900090,
코스닥,094850,참좋은레져,074604,가정용품 도매업,"14,000,000","7,000,000,000",500,원(KRW),02-3014-4013,서울특별시 강남구 강남대로 606 삼주빌딩 5층,094850.KQ,KOSDAQ:094850,
코스닥,004650,창해에탄올,031101,알콜음료 제조업,"7,855,890","3,927,945,000",500,원(KRW),063-214-7800,전라북도 전주시 덕진구 원만성로 15,004650.KQ,KOSDAQ:004650,
코스닥,111820,처음앤씨,106309,기타 정보 서비스업,"9,273,902","4,636,951,000",500,원(KRW),02-6950-9500,서울특별시 광진구 광나루로56길 85프라임센터 35층,111820.KQ,KOSDAQ:111820,
코스닥,096240,청담러닝,168505,일반 교습 학원,"6,213,550","3,106,775,000",500,원(KRW),02-3429-9407,서울특별시 강남구 영동대로 731 신영빌딩 15층 외,096240.KQ,KOSDAQ:096240,
코스닥,013720,청보산업,033003,자동차 부품 제조업,"6,549,507","3,274,753,500",500,원(KRW),032 -816 -3550,인천광역시 남동구 남동대로 208,013720.KQ,KOSDAQ:013720,
코스닥,047820,초록뱀,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업","32,391,841","16,195,920,500",500,원(KRW),02-6925-7000,"서울특별시 강남구 봉은사로 310, 8,9층(역삼동, 대일빌딩)",047820.KQ,KOSDAQ:047820,
코스닥,094360,칩스앤미디어,105802,소프트웨어 개발 및 공급업,"3,397,702","1,842,351,000",500,원(KRW),02-568-3767,"서울특별시 강남구 삼성로85길 26, 11~13층",094360.KQ,KOSDAQ:094360,
코스닥,016920,카스,074605,기계장비 및 관련 물품 도매업,"16,174,112","8,087,056,000",500,원(KRW),02-2225-3526,경기도 양주시 광적면 그루고개로 262,016920.KQ,KOSDAQ:016920,
코스닥,071850,캐스텍코리아,033003,자동차 부품 제조업,"12,373,089","6,186,544,500",500,원(KRW),051-974-4222,부산광역시 사상구 학장로63번길 24,071850.KQ,KOSDAQ:071850,
코스닥,066410,캔들미디어,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업","61,670,933","30,835,466,500",500,원(KRW),(02)3452-5079,서울특별시 강남구 논현로75길 10 영창빌딩 5층,066410.KQ,KOSDAQ:066410,
코스닥,050110,캠시스,032602,전자부품 제조업,"43,287,874","21,643,937,000",500,원(KRW),070-4680-2500,인천광역시 연수구 벤처로100번길 26,050110.KQ,KOSDAQ:050110,
코스닥,078340,컴투스,105802,소프트웨어 개발 및 공급업,"12,866,420","6,433,210,000",500,원(KRW),02-6292-6000,서울특별시 금천구 가산디지털1로 131,078340.KQ,KOSDAQ:078340,
코스닥,044180,케이디건설,064101,건물 건설업,"147,769,214","14,776,921,400",100,원(KRW),031-491-8577,경기도 안산시 단원구 광덕서로 102 406-3호,044180.KQ,KOSDAQ:044180,
코스닥,063440,케이디미디어,031802,기록매체 복제업,"16,789,722","8,754,861,000",500,원(KRW),031-955-7171,경기도 파주시 직지길 376,063440.KQ,KOSDAQ:063440,
코스닥,029480,케이디씨,032604,통신 및 방송 장비 제조업,"22,555,655","11,277,827,500",500,원(KRW),02 -3459-0620,"서울특별시 강남구 도산대로 157 (신사동, 신웅타워2차 지상 9~10층,14층)",029480.KQ,KOSDAQ:029480,
코스닥,043290,케이맥,032702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","6,838,015","3,419,007,500",500,원(KRW),429303800,대전광역시 유성구 테크노8로 33,043290.KQ,KOSDAQ:043290,
코스닥,203690,케이비제3호스팩,116601,금융지원 서비스업,"10,520,000","1,052,000,000",100,원(KRW),02-591-2390,"서울특별시 서초구 사평대로 112, 3층 (반포동, 광천빌딩)",203690.KQ,KOSDAQ:203690,
코스닥,205500,케이비제4호스팩,116601,금융지원 서비스업,"10,520,000","1,052,000,000",100,원(KRW),02-786-7551,서울특별시 영등포구 국제금융로8길 25 (여의도동),205500.KQ,KOSDAQ:205500,
코스닥,208350,케이비제5호스팩,116601,금융지원 서비스업,"5,220,000","522,000,000",100,원(KRW),02-786-7551,"서울특별시 영등포구 국제금융로8길 25 (여의도동, 신한은행) &nbsp",208350.KQ,KOSDAQ:208350,
코스닥,208640,케이비제6호스팩,116601,금융지원 서비스업,"16,000,000","1,600,000,000",100,원(KRW),070-4349-1330,"서울특별시 강남구 강남대로 476논현동, 어반하이브 빌딩 13층",208640.KQ,KOSDAQ:208640,
코스닥,214270,케이비제7호스팩,116601,금융지원 서비스업,"5,350,000","535,000,000",100,원(KRW),02-3430-1211,서울특별시 강남구 테헤란로10길 15(역삼동),214270.KQ,KOSDAQ:214270,
코스닥,222390,케이비제8호스팩,116601,금융지원 서비스업,"10,310,000","1,031,000,000",100,원(KRW),02-312-3380,"서울특별시 마포구 마포대로 208, 301호(아현동, 효성인텔리안)",222390.KQ,KOSDAQ:222390,
코스닥,192250,케이사인,105802,소프트웨어 개발 및 공급업,"60,391,373","6,039,137,300",100,원(KRW),02-591-2390,"서울특별시 강남구 논현로64길 18 경풍빌딩 3,4,5층",192250.KQ,KOSDAQ:192250,
코스닥,115500,케이씨에스,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","12,000,000","6,000,000,000",500,원(KRW),02-6377-5221,경상북도 구미시 3공단1로 284 (임수동),115500.KQ,KOSDAQ:115500,
코스닥,089150,케이씨티,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","17,150,000","8,575,000,000",500,원(KRW),02-6377-5622,경기도 수원시 권선구 일월천로4번길 7-10 금제빌딩,089150.KQ,KOSDAQ:089150,
코스닥,025880,케이씨피드,031008,동물용 사료 및 조제식품 제조업,"12,423,613","6,211,806,500",500,원(KRW),054-332-6511,경상북도 영천시 금호읍 금호로 320,025880.KQ,KOSDAQ:025880,
코스닥,093320,케이아이엔엑스,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개서비스업","4,880,000","2,440,000,000",500,원(KRW),02-2187-6373,서울특별시 강남구 언주로30길 13 대림아크로텔 5층,093320.KQ,KOSDAQ:093320,
코스닥,065940,케이에스씨비,032001,기초화학물질 제조업,"14,633,640","7,316,820,000",500,원(KRW),(055)385-1500,경상남도 양산시 두전길 94,065940.KQ,KOSDAQ:065940,
코스닥,073010,케이에스피,032901,일반 목적용 기계 제조업,"9,444,037","4,722,018,500",500,원(KRW),(051)831-6270,부산광역시 강서구 녹산산단381로86번길 43,073010.KQ,KOSDAQ:073010,
코스닥,105330,케이엔더블유,032202,플라스틱제품 제조업,"5,661,347","2,830,673,500",500,원(KRW),031-950-0200,경기도 파주시 문산읍 돈유3로 51 (주)케이엔더블유,105330.KQ,KOSDAQ:105330,
코스닥,039420,케이엘넷,106102,전기통신업,"24,154,730","12,077,365,000",500,원(KRW),02-538-0236,서울 강남구 역삼로 155(역삼동 748-14),039420.KQ,KOSDAQ:039420,
코스닥,053810,케이엘티,032902,특수 목적용 기계 제조업,"54,790,821","27,395,410,500",500,원(KRW),031-330-3133,경기도 용인시 처인구 양지면 중부대로 2359,053810.KQ,KOSDAQ:053810,
코스닥,083550,케이엠,074607,기타 전문 도매업,"9,778,918","4,889,459,000",500,원(KRW),031-678-8814,강원도 평창군 평창읍 농공단지길 23-21 (주)케이엠,083550.KQ,KOSDAQ:083550,
코스닥,032500,케이엠더블유,032604,통신 및 방송 장비 제조업,"16,100,000","8,050,000,000",500,원(KRW),031 -370 -8600,경기도 화성시 동탄면 영천로 183-6,032500.KQ,KOSDAQ:032500,
코스닥,122800,케이티롤,032403,금속 주조업,"4,200,000","2,100,000,000",500,원(KRW),031-354-8400,경기도 화성시 팔탄면 푸른들판로 892-37,122800.KQ,KOSDAQ:122800,
코스닥,204650,케이티비스팩1호,116601,금융지원 서비스업,"5,500,000","550,000,000",100,원(KRW),02-2184-2894,"서울특별시 영등포구 여의대로 66, 4층",204650.KQ,KOSDAQ:204650,
코스닥,214150,케이티비스팩2호,116601,금융지원 서비스업,"5,500,000","550,000,000",100,원(KRW),02-2184-2894,"서울특별시 영등포구 여의대로 66, 4층",214150.KQ,KOSDAQ:214150,
코스닥,220630,케이티비스팩3호,116601,금융지원 서비스업,"6,750,000","675,000,000",100,원(KRW),02-2184-2896,서울특별시 영등포구 여의대로 66 KTB 빌딩 4층,220630.KQ,KOSDAQ:220630,
코스닥,064820,케이프,033101,선박 및 보트 건조업,"18,519,252","9,259,626,000",500,원(KRW),055-370-1234,경상남도 양산시 상북면 양산대로 1303,064820.KQ,KOSDAQ:064820,
코스닥,024880,케이피에프,032509,기타 금속가공제품 제조업,"14,886,642","7,443,321,000",500,원(KRW),043-849-1114,경기도 성남시 분당구 운중로 136 판교송현타워,024880.KQ,KOSDAQ:024880,
코스닥,042040,케이피엠테크,032004,기타 화학제품 제조업,"8,011,096","4,005,548,000",500,원(KRW),(031)489-4100,경기 안산시 원시동 816-2,042040.KQ,KOSDAQ:042040,
코스닥,054410,케이피티,032509,기타 금속가공제품 제조업,"5,060,000","2,530,000,000",500,원(KRW),031-491-5695~7,경기도 화성시 정남면 괘랑2길 1,054410.KQ,KOSDAQ:054410,
코스닥,089010,켐트로닉스,032602,전자부품 제조업,"9,307,001","4,653,500,500",500,원(KRW),031-776-7690,세종특별자치시 전동면 배일길 31,089010.KQ,KOSDAQ:089010,
코스닥,052400,코나아이,105802,소프트웨어 개발 및 공급업,"15,559,118","7,779,559,000",500,원(KRW),02-2168-7500,서울특별시 영등포구 은행로 3 익스콘벤처타워 8층,052400.KQ,KOSDAQ:052400,
코스닥,094860,코닉글로리,105802,소프트웨어 개발 및 공급업,"43,630,339","4,363,033,900",100,원(KRW),02-3479-7400,"서울특별시 강남구 학동로 155(논현동, 원영빌딩지하1층,3층, 4층, 5층, 6층)",094860.KQ,KOSDAQ:094860,
코스닥,046070,코다코,033003,자동차 부품 제조업,"28,215,355","14,107,677,500",500,원(KRW),041-411-3100,충청남도 천안시 서북구 입장면 신대길 8,046070.KQ,KOSDAQ:046070,
코스닥,047770,코데즈컴바인,031401,봉제의복 제조업,"50,734,463","25,367,231,500",500,원(KRW),02-2117-7950,서울특별시 동대문구 한천로 46길 42 마루하우스,047770.KQ,KOSDAQ:047770,
코스닥,080530,코디에스,032902,특수 목적용 기계 제조업,"12,009,261","6,004,630,500",500,원(KRW),031-322-7788,경기도 용인시 기흥구 영덕동 103-1,080530.KQ,KOSDAQ:080530,
코스닥,078650,코렌,032703,"안경, 사진장비 및 기타 광학기기 제조업","9,902,839","4,951,419,500",500,원(KRW),031-740-6800,경기도 성남시 중원구 사기막골로 90 (상대원동),078650.KQ,KOSDAQ:078650,
